COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
OENEO;20,7;;;OENEO_01;1;1,20973424657534;0,154;;;;
OENEO;1,15;1;;OENEO_02;1;0,1077;0,154560865;;;;
OENEO;2,3;2;;OENEO_02;1;0,1606;0,154560865;;;;
OENEO;3,45;3;;OENEO_02;1;0,2272;0,154560865;;;;
OENEO;4,6;4;;OENEO_02;1;0,2801;0,154560865;;;;
OENEO;5,75;;;OENEO_02;1;0,333;0,154560865;;;;
OENEO;6,9;;;OENEO_02;1;0,3996;0,154560865;;;;
OENEO;10,35;;;OENEO_02;1;0,572;0,154560865;;;;
OENEO;13,8;;;OENEO_02;1;0,7444;0,154560865;;;;
OENEO;17,25;;;OENEO_02;1;0,9168;0,154560865;;;;
OENEO;20,7;;;OENEO_02;1;1,0892;0,154560865;;;;
OENEO;1,15;;;OENEO_01;2;0,135091780821918;0,186;0,116;;;
OENEO;2,3;;;OENEO_01;2;0,190731506849315;0,186;0,116;;;
OENEO;3,45;;;OENEO_01;2;0,240891780821918;0,186;0,116;;;
OENEO;4,6;;;OENEO_01;2;0,30201095890411;0,186;0,116;;;
OENEO;5,75;;;OENEO_01;2;0,365869863013699;0,186;0,116;;;
OENEO;6,9;;;OENEO_01;2;0,443427397260274;0,186;0,116;;;
OENEO;10,35;;;OENEO_01;2;0,621305479452055;0,186;0,116;;;
OENEO;13,8;;;OENEO_01;2;0,810142465753425;0,186;0,116;;;
OENEO;17,25;;;OENEO_01;2;1,00445890410959;0,186;0,116;;;
OENEO;20,7;;;OENEO_01;2;1,20973424657534;0,186;0,116;;;
OENEO;1,15;;;OENEO_02;2;0,1077;0,177560865;0,109460865;;;
OENEO;2,3;;;OENEO_02;2;0,1606;0,177560865;0,109460865;;;
OENEO;3,45;;;OENEO_02;2;0,2272;0,177560865;0,109460865;;;
OENEO;4,6;;;OENEO_02;2;0,2801;0,177560865;0,109460865;;;
OENEO;5,75;;;OENEO_02;2;0,333;0,177560865;0,109460865;;;
OENEO;6,9;;;OENEO_02;2;0,3996;0,177560865;0,109460865;;;
OENEO;10,35;;;OENEO_02;2;0,572;0,177560865;0,109460865;;;
OENEO;13,8;;;OENEO_02;2;0,7444;0,177560865;0,109460865;;;
OENEO;17,25;;;OENEO_02;2;0,9168;0,177560865;0,109460865;;;
OENEO;20,7;;;OENEO_02;2;1,0892;0,177560865;0,109460865;;;
OENEO;1,15;;;OENEO_01;3;0,135091780821918;0,362;0,162;0,118;;
OENEO;2,3;;;OENEO_01;3;0,190731506849315;0,362;0,162;0,118;;
OENEO;3,45;;;OENEO_01;3;0,240891780821918;0,362;0,162;0,118;;
OENEO;4,6;;;OENEO_01;3;0,30201095890411;0,362;0,162;0,118;;
OENEO;5,75;;;OENEO_01;3;0,365869863013699;0,362;0,162;0,118;;
OENEO;6,9;;;OENEO_01;3;0,443427397260274;0,362;0,162;0,118;;
OENEO;10,35;;;OENEO_01;3;0,621305479452055;0,362;0,162;0,118;;
OENEO;13,8;;;OENEO_01;3;0,810142465753425;0,362;0,162;0,118;;
OENEO;17,25;;;OENEO_01;3;1,00445890410959;0,362;0,162;0,118;;
OENEO;20,7;;;OENEO_01;3;1,20973424657534;0,362;0,162;0,118;;
OENEO;27,6;;;OENEO_01;3;1,39798219178082;0,371;0,172;0,122;;
OENEO;34,5;;;OENEO_01;3;1,74407808219178;0,371;0,172;0,122;;
OENEO;41,4;;;OENEO_01;3;2,07647534246575;0,371;0,172;0,122;;
OENEO;1,15;;;OENEO_02;3;0,1077;0,341460865;0,133360865;0,109460865;;
OENEO;2,3;;;OENEO_02;3;0,1606;0,341460865;0,133360865;0,109460865;;
OENEO;3,45;;;OENEO_02;3;0,2272;0,341460865;0,133360865;0,109460865;;
OENEO;4,6;;;OENEO_02;3;0,2801;0,341460865;0,133360865;0,109460865;;
OENEO;5,75;;;OENEO_02;3;0,333;0,341460865;0,133360865;0,109460865;;
OENEO;6,9;;;OENEO_02;3;0,3996;0,341460865;0,133360865;0,109460865;;
OENEO;10,35;;;OENEO_02;3;0,572;0,341460865;0,133360865;0,109460865;;
OENEO;13,8;;;OENEO_02;3;0,7444;0,341460865;0,133360865;0,109460865;;
OENEO;17,25;;;OENEO_02;3;0,9168;0,341460865;0,133360865;0,109460865;;
OENEO;20,7;;;OENEO_02;3;1,0892;0,341460865;0,133360865;0,109460865;;
OENEO;27,6;;;OENEO_02;3;1,3843;0,341360865;0,145360865;0,108660865;;
OENEO;34,5;;;OENEO_02;3;1,7167;0,341360865;0,145360865;0,108660865;;
OENEO;41,4;;;OENEO_02;3;2,0491;0,341360865;0,145360865;0,108660865;;
PORTULOGOS;1,15;1;;PORTULOGOS_01;1;0,107694520547945;0,19564722715;;;;
PORTULOGOS;2,3;2;;PORTULOGOS_01;1;0,160594520547945;0,19564722715;;;;
PORTULOGOS;3,45;3;;PORTULOGOS_01;1;0,213494520547945;0,19564722715;;;;
PORTULOGOS;4,6;4;;PORTULOGOS_01;1;0,266394520547945;0,19564722715;;;;
PORTULOGOS;5,75;;;PORTULOGOS_01;1;0,319294520547945;0,19564722715;;;;
PORTULOGOS;6,9;;;PORTULOGOS_01;1;0,372194520547945;0,19564722715;;;;
PORTULOGOS;10,35;;;PORTULOGOS_01;1;0,530894520547945;0,19564722715;;;;
PORTULOGOS;13,8;;;PORTULOGOS_01;1;0,689594520547945;0,19564722715;;;;
PORTULOGOS;17,25;;;PORTULOGOS_01;1;0,848294520547945;0,19564722715;;;;
PORTULOGOS;20,7;;;PORTULOGOS_01;1;1,00699452054795;0,19564722715;;;;
PORTULOGOS;1,15;1;;PORTULOGOS_02;1;0,107694520547945;0,191486055605257;;;0,0293;0,123412
PORTULOGOS;2,3;2;;PORTULOGOS_02;1;0,160594520547945;0,191486055605257;;;0,0634;0,11832
PORTULOGOS;3,45;3;;PORTULOGOS_02;1;0,213494520547945;0,191486055605257;;;0,0964;0,111871
PORTULOGOS;4,6;4;;PORTULOGOS_02;1;0,266394520547945;0,191486055605257;;;0,1501;0,108589
PORTULOGOS;5,75;;;PORTULOGOS_02;1;0,319294520547945;0,191486055605257;;;;
PORTULOGOS;6,9;;;PORTULOGOS_02;1;0,372194520547945;0,191486055605257;;;;
PORTULOGOS;10,35;;;PORTULOGOS_02;1;0,530894520547945;0,191486055605257;;;;
PORTULOGOS;13,8;;;PORTULOGOS_02;1;0,689594520547945;0,191486055605257;;;;
PORTULOGOS;17,25;;;PORTULOGOS_02;1;0,848294520547945;0,191486055605257;;;;
PORTULOGOS;20,7;;;PORTULOGOS_02;1;1,00699452054795;0,191486055605257;;;;
PORTULOGOS;1,15;;;PORTULOGOS_01;2;0,107694520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;2,3;;;PORTULOGOS_01;2;0,160594520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;3,45;;;PORTULOGOS_01;2;0,213494520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;4,6;;;PORTULOGOS_01;2;0,266394520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;5,75;;;PORTULOGOS_01;2;0,319294520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;6,9;;;PORTULOGOS_01;2;0,372194520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;10,35;;;PORTULOGOS_01;2;0,530894520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;13,8;;;PORTULOGOS_01;2;0,689594520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;17,25;;;PORTULOGOS_01;2;0,848294520547945;0,2195991806;0,14091244263165;;;
PORTULOGOS;20,7;;;PORTULOGOS_01;2;1,00699452054795;0,2195991806;0,14091244263165;;;
PORTULOGOS;1,15;;;PORTULOGOS_02;2;0,107694520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;2,3;;;PORTULOGOS_02;2;0,160594520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;3,45;;;PORTULOGOS_02;2;0,213494520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;4,6;;;PORTULOGOS_02;2;0,266394520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;5,75;;;PORTULOGOS_02;2;0,319294520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;6,9;;;PORTULOGOS_02;2;0,372194520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;10,35;;;PORTULOGOS_02;2;0,530894520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;13,8;;;PORTULOGOS_02;2;0,689594520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;17,25;;;PORTULOGOS_02;2;0,848294520547945;0,222236716694036;0,14030546290692;;;
PORTULOGOS;20,7;;;PORTULOGOS_02;2;1,00699452054795;0,222236716694036;0,14030546290692;;;
PORTULOGOS;1,15;;;PORTULOGOS_01;3;0,107694520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;2,3;;;PORTULOGOS_01;3;0,160594520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;3,45;;;PORTULOGOS_01;3;0,213494520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;4,6;;;PORTULOGOS_01;3;0,266394520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;5,75;;;PORTULOGOS_01;3;0,319294520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;6,9;;;PORTULOGOS_01;3;0,372194520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;10,35;;;PORTULOGOS_01;3;0,530894520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;13,8;;;PORTULOGOS_01;3;0,689594520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;17,25;;;PORTULOGOS_01;3;0,848294520547945;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;20,7;;;PORTULOGOS_01;3;1,00699452054795;0,3837749098945;0,1752686113;0,1492144139;;
PORTULOGOS;27,6;;;PORTULOGOS_01;3;1,27469452054795;0,3836749098945;0,1872686113;0,1484144139;;
PORTULOGOS;34,5;;;PORTULOGOS_01;3;1,57969452054795;0,3836749098945;0,1872686113;0,1484144139;;
PORTULOGOS;41,4;;;PORTULOGOS_01;3;1,88469452054795;0,3836749098945;0,1872686113;0,1484144139;;
PORTULOGOS;1,15;;;PORTULOGOS_02;3;0,107694520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;2,3;;;PORTULOGOS_02;3;0,160594520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;3,45;;;PORTULOGOS_02;3;0,213494520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;4,6;;;PORTULOGOS_02;3;0,266394520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;5,75;;;PORTULOGOS_02;3;0,319294520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;6,9;;;PORTULOGOS_02;3;0,372194520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;10,35;;;PORTULOGOS_02;3;0,530894520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;13,8;;;PORTULOGOS_02;3;0,689594520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;17,25;;;PORTULOGOS_02;3;0,848294520547945;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;20,7;;;PORTULOGOS_02;3;1,00699452054795;0,389184672307697;0,171886308042627;0,149927761054302;;
PORTULOGOS;27,6;;;PORTULOGOS_02;3;1,27469452054795;0,389084672307697;0,180443334523692;0,147586514048461;;
PORTULOGOS;34,5;;;PORTULOGOS_02;3;1,57969452054795;0,389084672307697;0,180443334523692;0,147586514048461;;
PORTULOGOS;41,4;;;PORTULOGOS_02;3;1,88469452054795;0,389084672307697;0,180443334523692;0,147586514048461;;
REPSOL;1,15;1;;REPSOL_01;1;0,2329;0,1859535;;;0,1746;0,103799
REPSOL;2,3;2;;REPSOL_01;1;0,2858;0,1859535;;;0,2087;0,10003436
REPSOL;3,45;3;;REPSOL_01;1;0,3387;0,1859535;;;0,2627;0,09824128
REPSOL;4,6;4;;REPSOL_01;1;0,3916;0,1859535;;;0,3164;0,09798184
REPSOL;5,75;;;REPSOL_01;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_01;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_01;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_01;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_01;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_01;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_02;1;0,2329;0,1859535;;;0,1746;0,10492725
REPSOL;2,3;2;;REPSOL_02;1;0,2858;0,1859535;;;0,2087;0,10112169
REPSOL;3,45;3;;REPSOL_02;1;0,3387;0,1859535;;;0,2627;0,09930912
REPSOL;4,6;4;;REPSOL_02;1;0,3916;0,1859535;;;0,3164;0,09904686
REPSOL;5,75;;;REPSOL_02;1;0,4445;0,1859535;;;;
REPSOL;6,9;;;REPSOL_02;1;0,4974;0,1859535;;;;
REPSOL;10,35;;;REPSOL_02;1;0,7161;0,1859535;;;;
REPSOL;13,8;;;REPSOL_02;1;0,8748;0,1859535;;;;
REPSOL;17,25;;;REPSOL_02;1;1,0335;0,1859535;;;;
REPSOL;20,7;;;REPSOL_02;1;1,1922;0,1859535;;;;
REPSOL;1,15;1;;REPSOL_03;1;0,2329;0,175956;;;0,1746;0,099286
REPSOL;2,3;2;;REPSOL_03;1;0,2858;0,175956;;;0,2087;0,09568504
REPSOL;3,45;3;;REPSOL_03;1;0,3387;0,175956;;;0,2627;0,09396992
REPSOL;4,6;4;;REPSOL_03;1;0,3916;0,175956;;;0,3164;0,09372176
REPSOL;5,75;;;REPSOL_03;1;0,4445;0,175956;;;;
REPSOL;6,9;;;REPSOL_03;1;0,4974;0,175956;;;;
REPSOL;10,35;;;REPSOL_03;1;0,7161;0,175956;;;;
REPSOL;13,8;;;REPSOL_03;1;0,8748;0,175956;;;;
REPSOL;17,25;;;REPSOL_03;1;1,0335;0,175956;;;;
REPSOL;20,7;;;REPSOL_03;1;1,1922;0,175956;;;;
REPSOL;1,15;1;;REPSOL_04;1;0,2329;0,179955;;;0,1746;0,1015425
REPSOL;2,3;2;;REPSOL_04;1;0,2858;0,179955;;;0,2087;0,0978597
REPSOL;3,45;3;;REPSOL_04;1;0,3387;0,179955;;;0,2627;0,0961056
REPSOL;4,6;4;;REPSOL_04;1;0,3916;0,179955;;;0,3164;0,0958518
REPSOL;5,75;;;REPSOL_04;1;0,4445;0,179955;;;;
REPSOL;6,9;;;REPSOL_04;1;0,4974;0,179955;;;;
REPSOL;10,35;;;REPSOL_04;1;0,7161;0,179955;;;;
REPSOL;13,8;;;REPSOL_04;1;0,8748;0,179955;;;;
REPSOL;17,25;;;REPSOL_04;1;1,0335;0,179955;;;;
REPSOL;20,7;;;REPSOL_04;1;1,1922;0,179955;;;;
REPSOL;1,15;1;;REPSOL_05;1;0,2329;0,1899525;;;0,1746;0,10718375
REPSOL;2,3;2;;REPSOL_05;1;0,2858;0,1899525;;;0,2087;0,10329635
REPSOL;3,45;3;;REPSOL_05;1;0,3387;0,1899525;;;0,2627;0,1014448
REPSOL;4,6;4;;REPSOL_05;1;0,3916;0,1899525;;;0,3164;0,1011769
REPSOL;5,75;;;REPSOL_05;1;0,4445;0,1899525;;;;
REPSOL;6,9;;;REPSOL_05;1;0,4974;0,1899525;;;;
REPSOL;10,35;;;REPSOL_05;1;0,7161;0,1899525;;;;
REPSOL;13,8;;;REPSOL_05;1;0,8748;0,1899525;;;;
REPSOL;17,25;;;REPSOL_05;1;1,0335;0,1899525;;;;
REPSOL;20,7;;;REPSOL_05;1;1,1922;0,1899525;;;;
REPSOL;1,15;1;;REPSOL_06;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_06;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_06;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_06;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_06;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_06;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_06;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_06;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_06;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_06;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_07;1;0,2329;0,1579605;;;0,1746;0,08913175
REPSOL;2,3;2;;REPSOL_07;1;0,2858;0,1579605;;;0,2087;0,08589907
REPSOL;3,45;3;;REPSOL_07;1;0,3387;0,1579605;;;0,2627;0,08435936
REPSOL;4,6;4;;REPSOL_07;1;0,3916;0,1579605;;;0,3164;0,08413658
REPSOL;5,75;;;REPSOL_07;1;0,4445;0,1579605;;;;
REPSOL;6,9;;;REPSOL_07;1;0,4974;0,1579605;;;;
REPSOL;10,35;;;REPSOL_07;1;0,7161;0,1579605;;;;
REPSOL;13,8;;;REPSOL_07;1;0,8748;0,1579605;;;;
REPSOL;17,25;;;REPSOL_07;1;1,0335;0,1579605;;;;
REPSOL;20,7;;;REPSOL_07;1;1,1922;0,1579605;;;;
REPSOL;1,15;1;;REPSOL_08;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_08;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_08;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_08;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_08;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_08;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_08;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_08;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_08;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_08;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_09;1;0,2329;0,1539615;;;0,1746;0,08687525
REPSOL;2,3;2;;REPSOL_09;1;0,2858;0,1539615;;;0,2087;0,08372441
REPSOL;3,45;3;;REPSOL_09;1;0,3387;0,1539615;;;0,2627;0,08222368
REPSOL;4,6;4;;REPSOL_09;1;0,3916;0,1539615;;;0,3164;0,08200654
REPSOL;5,75;;;REPSOL_09;1;0,4445;0,1539615;;;;
REPSOL;6,9;;;REPSOL_09;1;0,4974;0,1539615;;;;
REPSOL;10,35;;;REPSOL_09;1;0,7161;0,1539615;;;;
REPSOL;13,8;;;REPSOL_09;1;0,8748;0,1539615;;;;
REPSOL;17,25;;;REPSOL_09;1;1,0335;0,1539615;;;;
REPSOL;20,7;;;REPSOL_09;1;1,1922;0,1539615;;;;
REPSOL;1,15;1;;REPSOL_10;1;0,2329;0,163959;;;0,1746;0,09026
REPSOL;2,3;2;;REPSOL_10;1;0,2858;0,163959;;;0,2087;0,0869864
REPSOL;3,45;3;;REPSOL_10;1;0,3387;0,163959;;;0,2627;0,0854272
REPSOL;4,6;4;;REPSOL_10;1;0,3916;0,163959;;;0,3164;0,0852016
REPSOL;5,75;;;REPSOL_10;1;0,4445;0,163959;;;;
REPSOL;6,9;;;REPSOL_10;1;0,4974;0,163959;;;;
REPSOL;10,35;;;REPSOL_10;1;0,7161;0,163959;;;;
REPSOL;13,8;;;REPSOL_10;1;0,8748;0,163959;;;;
REPSOL;17,25;;;REPSOL_10;1;1,0335;0,163959;;;;
REPSOL;20,7;;;REPSOL_10;1;1,1922;0,163959;;;;
REPSOL;1,15;1;;REPSOL_100;1;0,2779;0,158497075;;;;
REPSOL;2,3;2;;REPSOL_100;1;0,3308;0,158497075;;;;
REPSOL;3,45;3;;REPSOL_100;1;0,3837;0,158497075;;;;
REPSOL;4,6;4;;REPSOL_100;1;0,3866;0,158497075;;;;
REPSOL;5,75;;;REPSOL_100;1;0,4395;0,158497075;;;;
REPSOL;6,9;;;REPSOL_100;1;0,4924;0,158497075;;;;
REPSOL;10,35;;;REPSOL_100;1;0,6511;0,158497075;;;;
REPSOL;13,8;;;REPSOL_100;1;0,8098;0,158497075;;;;
REPSOL;17,25;;;REPSOL_100;1;0,9685;0,158497075;;;;
REPSOL;20,7;;;REPSOL_100;1;1,1272;0,158497075;;;;
REPSOL;1,15;1;;REPSOL_101;1;0,1729;0,16493146;;;;
REPSOL;2,3;2;;REPSOL_101;1;0,2258;0,16493146;;;;
REPSOL;3,45;3;;REPSOL_101;1;0,2787;0,16493146;;;;
REPSOL;4,6;4;;REPSOL_101;1;0,3316;0,16493146;;;;
REPSOL;5,75;;;REPSOL_101;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_101;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_101;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_101;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_101;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_101;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_102;1;0,1729;0,16668605;;;;
REPSOL;2,3;2;;REPSOL_102;1;0,2258;0,16668605;;;;
REPSOL;3,45;3;;REPSOL_102;1;0,2787;0,16668605;;;;
REPSOL;4,6;4;;REPSOL_102;1;0,3316;0,16668605;;;;
REPSOL;5,75;;;REPSOL_102;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_102;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_102;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_102;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_102;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_102;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_103;1;0,1729;0,16493146;;;;
REPSOL;2,3;2;;REPSOL_103;1;0,2258;0,16493146;;;;
REPSOL;3,45;3;;REPSOL_103;1;0,2787;0,16493146;;;;
REPSOL;4,6;4;;REPSOL_103;1;0,3316;0,16493146;;;;
REPSOL;5,75;;;REPSOL_103;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_103;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_103;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_103;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_103;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_103;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_104;1;0,1729;0,16493146;;;;
REPSOL;2,3;2;;REPSOL_104;1;0,2258;0,16493146;;;;
REPSOL;3,45;3;;REPSOL_104;1;0,2787;0,16493146;;;;
REPSOL;4,6;4;;REPSOL_104;1;0,3316;0,16493146;;;;
REPSOL;5,75;;;REPSOL_104;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_104;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_104;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_104;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_104;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_104;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_105;1;0,1729;0,16668605;;;;
REPSOL;2,3;2;;REPSOL_105;1;0,2258;0,16668605;;;;
REPSOL;3,45;3;;REPSOL_105;1;0,2787;0,16668605;;;;
REPSOL;4,6;4;;REPSOL_105;1;0,3316;0,16668605;;;;
REPSOL;5,75;;;REPSOL_105;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_105;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_105;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_105;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_105;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_105;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_106;1;0,1729;0,16844064;;;;
REPSOL;2,3;2;;REPSOL_106;1;0,2258;0,16844064;;;;
REPSOL;3,45;3;;REPSOL_106;1;0,2787;0,16844064;;;;
REPSOL;4,6;4;;REPSOL_106;1;0,3316;0,16844064;;;;
REPSOL;5,75;;;REPSOL_106;1;0,3845;0,16844064;;;;
REPSOL;6,9;;;REPSOL_106;1;0,4374;0,16844064;;;;
REPSOL;10,35;;;REPSOL_106;1;0,5961;0,16844064;;;;
REPSOL;13,8;;;REPSOL_106;1;0,7548;0,16844064;;;;
REPSOL;17,25;;;REPSOL_106;1;0,9135;0,16844064;;;;
REPSOL;20,7;;;REPSOL_106;1;1,0722;0,16844064;;;;
REPSOL;1,15;1;;REPSOL_107;1;0,1529;0,152197075;;;0,1156;0,0870555986666667
REPSOL;2,3;2;;REPSOL_107;1;0,2058;0,152197075;;;0,1497;0,0819635986666667
REPSOL;3,45;3;;REPSOL_107;1;0,2587;0,152197075;;;0,1827;0,0790145986666667
REPSOL;4,6;4;;REPSOL_107;1;0,3116;0,152197075;;;0,2364;0,0777325986666667
REPSOL;5,75;;;REPSOL_107;1;0,3645;0,152197075;;;;
REPSOL;6,9;;;REPSOL_107;1;0,4174;0,152197075;;;;
REPSOL;10,35;;;REPSOL_107;1;0,5761;0,152197075;;;;
REPSOL;13,8;;;REPSOL_107;1;0,7348;0,152197075;;;;
REPSOL;17,25;;;REPSOL_107;1;0,8935;0,152197075;;;;
REPSOL;20,7;;;REPSOL_107;1;1,0522;0,152197075;;;;
REPSOL;1,15;1;;REPSOL_108;1;0,1729;0,16668605;;;;
REPSOL;2,3;2;;REPSOL_108;1;0,2258;0,16668605;;;;
REPSOL;3,45;3;;REPSOL_108;1;0,2787;0,16668605;;;;
REPSOL;4,6;4;;REPSOL_108;1;0,3316;0,16668605;;;;
REPSOL;5,75;;;REPSOL_108;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_108;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_108;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_108;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_108;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_108;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_109;1;0,1729;0,16668605;;;;
REPSOL;2,3;2;;REPSOL_109;1;0,2258;0,16668605;;;;
REPSOL;3,45;3;;REPSOL_109;1;0,2787;0,16668605;;;;
REPSOL;4,6;4;;REPSOL_109;1;0,3316;0,16668605;;;;
REPSOL;5,75;;;REPSOL_109;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_109;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_109;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_109;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_109;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_109;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_11;1;0,2329;0,1659585;;;0,1746;0,09364475
REPSOL;2,3;2;;REPSOL_11;1;0,2858;0,1659585;;;0,2087;0,09024839
